"IID","province","city","income","industry","education","gender","age","health","year","non_cognitive_score","cognitive_score","comprehensive_score"
"6201010002400001",620000,621200,10000,1,9,0,56,2,2016,3.96401344101173,2.5958150970736,3.12872500412678
"6201010002600001",620000,621200,5000,1,2,1,43,2,2016,3.77308243395279,0.060812997365311,2.13326818120503
"6201010002600004",620000,621200,28000,1,2,0,39,4,2014,3.13034121937268,0.628047466547588,1.69331102840947
"6201010002700001",620000,621200,0,1,6,0,35,3,2014,3.18804053316132,1.01595891664281,2.07298388077787
"6201010002700001",620000,621200,3000,1,6,0,37,4,2016,3.58340904181342,0.997872771892449,2.3125704679266
"6201010002700002",620000,621200,0,1,6,1,62,2,2014,3.58440943520315,0.700005084413836,2.23528181177885
"6201010002700002",620000,621200,500,1,6,1,64,2,2016,3.1978402306407,1.37406918624313,2.34443091004586
"6201010002800001",620000,621200,5000,1,8,0,39,3,2014,3.40848400374359,1.94400129877656,2.64155309187236
"6201010002800002",620000,621200,20000,5,3,1,39,5,2014,3.98681872533407,1.3400347001668,3.01918224624503
"6201010003000001",620000,621200,4000,1,8,0,42,2,2014,3.39636890204183,1.66802896636468,2.55581071033664
"6201010003000001",620000,621200,4000,1,8,0,44,4,2016,3.38529838904109,0.997872771892449,2.30482448469554
"6201010003100001",620000,621200,5000,1,6,1,64,2,2014,3.57122816053722,2.25802503205035,2.47649079090931
"6201010003300002",620000,621200,7000,1,6,0,44,3,2014,3.61073765901143,1.34401146760423,2.86004581553864
"6201010003300002",620000,621200,10000,1,6,0,45,3,2016,3.18772858053201,1.34578991566803,2.71757053370493
"6201010003400001",620000,621200,5000,1,9,0,33,4,2014,3.79273780408366,2.03191783328561,3.20200504386531
"6201010003500001",620000,621200,0,1,9,0,40,4,2014,3.7740698184206,1.72794615026202,3.01578491047784
"6201010003500002",620000,621200,10000,1,12,1,46,4,2014,3.57122816053722,2.57204876532415,3.1879525268717
"6201010003500002",620000,621200,20000,1,12,1,48,4,2016,3.82211264744505,2.66636788251167,3.35761008553313
"6201010003600001",620000,621200,3000,1,6,0,43,2,2014,2.98626504824211,1.61600703257867,2.27365454950999
"6201010003600002",620000,621200,5000,1,15,0,22,4,2016,3.40525126712684,1.64688830636615,2.32408959842921
"6201010003810001",620000,621200,5000,1,6,0,41,4,2014,3.14407617113056,0.987959566031085,2.11402239608078
"6201010003810001",620000,621200,10000,1,6,0,43,5,2016,4.22886237765457,1.40234845681823,3.27318960951033
"6201020000310001",620000,621200,8000,1,2,1,38,3,2016,3.77308243395279,1.93918700263469,3.20509182129925
"6201020000310002",620000,621200,0,1,9,0,32,2,2014,3.58602928525928,1.98801785079462,2.67653326132711
"6201020000410001",620000,621200,1000,1,9,1,52,5,2016,4.59325026979048,0.763969062882287,2.98437669613432
"6201020000410002",620000,621200,12000,1,6,0,42,4,2014,3.57671487153435,1.02601096689301,2.69770874214952
"6201020000510001",620000,621200,7000,8,6,0,31,5,2014,3.2259301815794,1.98801785079462,2.73982402319652
"6201020000510001",620000,621200,20000,11,8,0,33,5,2016,4.20474945422247,2.33911744934599,3.59570524072691
"6201020000610001",620000,621200,12000,8,9,1,46,3,2014,3.38812066128107,1.72794615026202,2.89347217358468
"6201020000610001",620000,621200,10000,1,9,1,48,3,2016,3.58685231650346,2.71985910191116,3.22300923672193
"6201020000610002",620000,621200,0,1,12,0,41,5,2014,3.56290643603968,3.25802503205035,3.24147281238242
"6201020000610002",620000,621200,5000,1,12,0,43,4,2016,3.63438406691304,3.5347113177089,3.19346643585367
"6201020000910001",620000,621200,20000,8,12,1,41,4,2014,4.1688188704063,2.01601720140635,3.05097005937101
"6201020000910001",620000,621200,10000,8,12,1,43,5,2016,4.1608664788645,2.04865519918562,3.27830342015307
"6201020000910002",620000,621200,25000,8,12,0,34,5,2014,3.03240293742095,2.03191783328561,2.34248132805412
"6201020000910002",620000,621200,10000,8,12,0,36,5,2016,4.18650053958096,2.33911744934599,3.41267276836096
"6201020001010001",620000,621200,2000,1,4,1,63,4,2014,3.58602928525928,1.60004811593587,2.62844801782837
"6201020001010001",620000,621200,1000,1,6,1,65,3,2016,3.63145206251774,1.0164122543948,2.57309962899406
"6201020001010003",620000,621200,2000,1,7,1,32,3,2014,3.82190104139235,2.05792880017862,3.04013457650635
"6201020001310001",620000,621200,12000,11,9,1,41,2,2014,3.58989614620028,2.33804631644808,3.18257352026126
"6201020001310001",620000,621200,20000,1,9,1,43,3,2016,3.82929229315844,2.5958150970736,3.08912649001332
"6201020001310002",620000,621200,3000,1,7,0,38,5,2016,3.84897474911256,1.31509263498599,3.06213773462847
"6201020001510001",620000,621200,30000,2,4,1,45,5,2014,4.39854242918992,2.38791145009522,3.28499594287259
"6201020001510001",620000,621200,40000,2,4,1,47,5,2016,4.60237472711123,3.22174591083047,3.58560463494774
"6201020002010002",620000,621200,0,1,2,0,58,3,2014,3.83725584320637,0.683987883007491,2.26326377682607
"6201020002210001",620000,621200,26000,15,15,1,43,4,2014,3.79273780408366,2.31004696583636,3.42197841037327
"6201020002310001",620000,621200,5000,1,9,0,40,2,2014,3.19514709421458,1.34401146760423,2.35995080958582
"6201020002310001",620000,621200,2000,1,9,0,42,3,2016,3.18081935695025,2.66636788251167,2.87174498654373
"6201020002410001",620000,621200,0,1,4,1,58,2,2014,3.79660466502466,2.25802503205035,2.57082529314282
"6201020002410001",620000,621200,10000,1,6,1,60,4,2016,3.39418199819872,2.03282450878959,2.81627966069688
"6201020002510001",620000,621200,4000,1,9,1,47,4,2014,3.60145757081008,1.02601096689301,2.79472193696281
"6201020002510001",620000,621200,10000,1,8,1,49,5,2016,3.78887526669219,1.28255890819578,2.76232586690408
"6201020002610001",620000,621200,1100,1,9,0,63,2,2016,3.3666031258749,1.98784220182031,2.87215284989996
"6201020002710002",620000,621200,0,1,2,0,56,2,2014,3.83725584320637,0.6599652998332,2.54891974448422
"6201020002710002",620000,621200,500,1,6,0,58,4,2016,3.59669354448053,0.654500866331359,2.67856228640948
"6201020002810003",620000,621200,2000,1,9,0,28,3,2016,3.21902114967751,2.71985910191116,2.88406198009518
"6201020002910001",620000,621200,5000,1,9,1,54,3,2014,4.01922166275502,2.66604058264597,3.49858359959413
"6201020002910002",620000,621200,4000,1,4,0,49,4,2014,4.01535480181402,0.0839980518351634,2.47577363293999
"6201020003110002",620000,621200,30000,13,15,0,49,4,2014,3.18642068310518,2.04401655201807,3.1959618137907
"6201020003210001",620000,621200,36000,13,15,0,47,3,2014,3.98077833724498,2.60197821489104,3.28988948863926
"6201020003210001",620000,621200,50000,13,15,0,49,4,2016,3.80437500309829,3.5347113177089,3.27615782946376
"6201020003210002",620000,621200,12000,1,9,1,52,4,2014,3.83725584320637,1.72794615026202,3.02061403235563
"6201020003210002",620000,621200,20000,1,9,1,54,4,2016,3.98076389257056,1.76609629098984,3.52585918279001
"6201020003310001",620000,621200,10000,1,9,1,49,4,2014,3.79660466502466,2.05792880017862,3.16629261433911
"6201020003310002",620000,621200,10000,1,9,0,47,4,2014,3.82020770759944,2.33804631644808,2.92909203035829
"6201020003310002",620000,621200,5000,1,6,0,49,4,2016,3.42377060389997,1.70344684751636,3.08684978222332
"6201020003410001",620000,621200,40000,2,9,1,42,4,2014,3.64921531004505,2.04401655201807,3.01019129664203
"6201020003410001",620000,621200,50000,1,9,1,44,4,2016,3.59669354448053,2.56511781639156,2.82183074101104
"6201020003510001",620000,621200,23000,1,9,1,58,4,2014,3.58602928525928,1.68205778405231,2.92419002875121
"6201020003510001",620000,621200,10000,1,9,1,60,4,2016,3.63438406691304,1.34549913366864,2.86105393803146
"6201020003510002",620000,621200,0,5,9,1,29,4,2014,3.7663752547518,2.60197821489104,2.70949457813849
"6201020003510002",620000,621200,8000,11,9,1,31,4,2016,3.77308243395279,1.68461658301463,2.91685655844516
"6201020003710003",620000,621200,35000,7,9,1,34,5,2014,3.98464519818598,2.0100520502502,3.22547529231212
"6201020003710003",620000,621200,30000,7,9,1,36,4,2016,3.60114668616018,1.73172611809146,2.91910944796218
"6201020003810001",620000,621200,20000,1,9,0,27,2,2014,3.20832836888051,2.0100520502502,2.55467199626551
"6201020003810002",620000,621200,500,1,6,0,54,4,2016,3.59669354448053,0.121625994730622,2.65651550712701
"6202010000100001",620000,621200,1500,1,9,0,28,5,2014,3.7663752547518,1.31203534955508,2.60094732659178
"6202010000100001",620000,621200,3000,1,9,0,30,5,2016,3.81421623107535,3.00241801010693,3.19337162358385
"6202010000100002",620000,621200,20000,7,9,1,28,3,2014,3.63054732438199,2.02402258317429,3.06482926962357
"6202010000100002",620000,621200,40000,1,9,1,30,3,2016,3.39762527288877,2.56511781639156,2.65345301626187
"6202010000100003",620000,621200,3000,1,3,1,57,3,2014,4.02084151281115,0.958030116464188,2.59844143395311
"6202010000200003",620000,621200,1000,1,6,1,37,5,2016,3.1978402306407,0.343371905561091,1.73102056708588
"6202010000300002",620000,621200,45000,13,15,1,48,3,2014,4.02691622642382,2.33804631644808,3.49424683706878
"6202010000300002",620000,621200,40000,13,15,1,54,4,2016,4.41243091284023,1.68461658301463,3.27305678212666
"6202010000400001",620000,621200,15000,1,9,1,42,4,2014,3.4063104765955,1.68603455148975,2.78891018033005
"6202010000400001",620000,621200,5000,1,9,1,44,3,2016,3.40674973020952,2.03282450878959,2.87374564438858
"6202010000500001",620000,621200,10000,1,9,1,43,5,2014,3.80039804222888,0.983982798593654,2.82926401493026
"6202010000500001",620000,621200,2e+05,15,9,1,45,5,2016,4.01205646171605,2.87808322326999,2.94800166721681
"6202010000500003",620000,621200,5000,1,9,1,19,5,2016,3.56611774599134,2.07906169786827,3.70184910852566
"6202010000600001",620000,621200,8500,16,12,1,54,3,2014,4.00217352714809,2.38791145009522,3.2684057893976
"6202010000600001",620000,621200,20000,4,9,1,56,3,2016,3.97881908096319,2.66636788251167,3.29599039798248
"6202010000700001",620000,621200,20000,7,1,1,47,2,2014,3.58440943520315,0.65598853239577,2.42639400567018
"6202010000700005",620000,621200,13000,1,9,1,25,5,2014,3.35789125100821,2.04401655201807,3.01102445859311
"6202010000700006",620000,621200,3200,3,9,0,24,4,2014,3.04451803912271,2.88806088231665,2.24414658847867
"6202010000800001",620000,621200,8000,1,9,1,48,3,2014,3.15887729585263,0.756003785637279,2.41323504457145
"6202010000800001",620000,621200,0,1,6,1,50,2,2016,3.41464614657922,2.5958150970736,2.67508569978416
"6202010000900001",620000,621200,4000,1,9,1,43,3,2014,3.79498481496853,1.99602323256257,2.67555952314701
"6202010000900001",620000,621200,5000,1,9,1,40,3,2016,3.390716049307,1.40631213103395,2.75380930802194
"6202010001000001",620000,621200,10000,1,12,0,35,5,2014,3.79167163111949,2.33804631644808,3.04279829421548
"6202010001000001",620000,621200,5000,1,12,0,37,4,2016,3.35771951671727,1.65421008433197,2.43330898016321
"6202010001100001",620000,621200,15000,1,3,1,47,2,2014,2.996133139059,1.01402881768763,1.87428634028557
"6202010001100001",620000,621200,10000,1,6,1,49,3,2016,2.97783188817526,1.73172611809146,2.43114678140138
"6202010001100002",620000,621200,2000,1,6,0,46,3,2014,3.79877819217275,1.58607758301178,2.45736185770012
"6202010001300001",620000,621200,18000,11,9,0,28,4,2014,3.45244836577434,2.27199556497444,2.7579331920918
"6202010001300002",620000,621200,5000,1,12,1,30,5,2014,2.84112270414737,2.91600194816484,2.5696260549879
"6202010001300002",620000,621200,31000,12,12,1,32,4,2016,3.21486110433115,2.04865519918562,2.74806875762119
"6202010001300004",620000,621200,3000,1,6,1,48,2,2014,3.60145757081008,0.712045518382751,2.94720990694722
"6202010001300005",620000,621200,36000,15,16,1,28,5,2014,3.62999364729004,2.70193518336901,2.94011207528586
"6202010001300005",620000,621200,50000,15,16,1,30,4,2016,3.58756908715977,2.34124467745354,3.40748445088566
"6202010001400001",620000,621200,2000,1,9,0,33,2,2014,2.59103782590778,1.3400347001668,2.17187214855824
"6202010001400001",620000,621200,6000,1,9,0,35,4,2016,3.20768145861776,2.0446915249699,2.74952885928139
"6202010001400002",620000,621200,10000,1,9,1,36,3,2014,3.02470837375215,2.27199556497444,2.56082633618571
"6202010001500001",620000,621200,0,1,9,0,22,4,2014,3.58989614620028,1.72800443502556,2.83128979243217
"6202010001500001",620000,621200,0,1,9,0,24,5,2016,3.15865124512551,3.5347113177089,3.13768523915821
"6202010001500002",620000,621200,20000,2,4,1,28,4,2014,3.249053030799,2.24405449912626,2.43371225284848
"6202010001600001",620000,621200,25000,12,12,1,47,3,2014,3.96921691263518,2.90203141524075,3.08060108855017
"6202010001600001",620000,621200,1000,12,12,1,49,4,2016,3.61149918443199,1.98784220182031,2.78681318997452
"6202010001600002",620000,621200,40000,13,15,0,49,3,2014,3.80039804222888,3.25802503205035,3.05416247276239
"6202010001700002",620000,621200,2400,9,15,0,23,4,2014,4.00994157455367,3.03191783328561,3.59625692657559
"6202010001700004",620000,621200,18000,5,9,1,43,4,2014,3.76744142771597,1.3400347001668,2.7027857228283
"6202010001700005",620000,621200,12000,1,4,0,44,3,2014,3.64597560993279,1.32805255096142,2.48635628508985
"6202010001700005",620000,621200,1000,1,6,0,46,2,2016,3.59669354448053,0.997872771892449,2.3125704679266
"6202010001800001",620000,621200,20000,1,9,1,35,4,2016,4.00221523373899,1.70557407562391,2.89212555904509
"6202010001800002",620000,621200,2000,1,1,1,63,3,2016,3.77308243395279,0.312965406878435,2.41665873855201
"6202010001900001",620000,621200,4000,1,4,0,41,1,2014,3.15943097294458,1.37195253345241,2.67150512142967
"6202010001900002",620000,621200,8000,1,4,1,45,3,2014,3.57616119444239,1.01198214920538,2.38341462944638
"6202010002100001",620000,621200,18100,1,8,1,45,5,2014,3.78618492012236,1.40001016882767,2.88258957426154
"6202010002100001",620000,621200,2000,1,6,1,47,2,2016,3.39885331383982,2.06110377936469,3.27784901637873
"6202010002100003",620000,621200,0,1,1,0,44,3,2014,3.18804053316132,1.60004811593587,2.18671645247296
"6202010002100005",620000,621200,18100,5,8,1,45,5,2014,3.59652453690491,1.71403390210147,2.64821441570173
"6202010002200001",620000,621200,4200,15,9,0,42,2,2014,3.7663752547518,1.68205778405231,2.9600590574091
"6202010002200001",620000,621200,3000,1,9,0,44,3,2016,3.16308171260349,2.89449547766479,2.7850920402227
"6202010002200002",620000,621200,10000,1,12,1,46,3,2014,3.96921691263518,1.72794615026202,3.27350116400239
"6202010002200002",620000,621200,20000,2,12,1,48,2,2016,3.79303531203854,2.04865519918562,3.32270778558549
"6202010002300005",620000,621200,0,1,9,0,43,2,2014,3.63054732438199,2.25802503205035,2.47649079090931
"6202010002600002",620000,621200,4000,1,6,1,65,3,2014,3.4063104765955,0.0559987012234423,2.11064731412275
"6202010002600004",620000,621200,4000,1,9,1,41,3,2014,3.96921691263518,2.33804631644808,3.30488192399138
"6202010002600004",620000,621200,5000,1,9,1,43,4,2016,3.37572758319565,2.01186701618031,2.85946465595442
"6202010002600005",620000,621200,28000,8,4,0,42,1,2014,2.84436240425963,1.64593648214557,2.15112897639196
"6202010002700001",620000,621200,20000,1,5,1,41,1,2014,4.02916323730869,1.38200458370261,3.26387441346068
"6202010002700001",620000,621200,21000,1,5,1,43,2,2016,3.39541003914978,1.67091312072615,2.29887760768613
"6202010002800001",620000,621200,3500,1,5,1,40,5,2014,3.43094536661087,1.34401146760423,2.77660175021687
"6202010002800002",620000,621200,15000,1,9,0,40,4,2014,3.98464519818598,1.05401031750473,2.78685800469243
"6202010002800002",620000,621200,15000,1,9,0,42,2,2016,3.80437500309829,1.01612147239541,2.76723156886418
"6202010003000004",620000,621200,23400,1,6,1,64,3,2016,3.76617321037103,1.66849511061922,3.07132512015817
"6202010003100001",620000,621200,0,1,9,1,61,3,2014,3.41010385379972,1.70193518336901,2.60097807399254
"6202010003100001",620000,621200,1000,1,9,1,63,5,2016,3.03006452819444,1.0446915249699,2.3282621704931
"6202010003100003",620000,621200,35000,2,5,1,28,3,2014,3.79167163111949,2.01601720140635,2.92027255540144
"6202010003100003",620000,621200,20000,1,6,1,28,5,2016,4.20474945422247,1.62622159575625,3.33893094728891
"6202010003100004",620000,621200,30000,2,6,0,28,4,2014,4.22755003163553,0.983982798593654,2.44547813000839
"6202010003100004",620000,621200,10000,1,4,0,27,4,2016,3.58685231650346,0.703156065516976,2.25258487661019
"6202010003200002",620000,621200,6000,1,8,1,53,4,2014,3.40137744269033,1.34395318284069,2.5823305319226
"6202010003300001",620000,621200,2000,1,6,1,42,1,2014,3.52888364856259,3.23002568143863,2.85857067530132
"6202010003300001",620000,621200,10000,1,6,1,44,5,2016,3.20962627022513,0.654500866331359,1.95336080906969
"6202010003300003",620000,621200,4000,1,6,1,23,5,2014,4.00994157455367,1.39995188406413,3.31685740422281
"6202010003300004",620000,621200,10000,6,6,1,20,5,2014,2.40299729274646,1.40001016882767,1.95835957599263
"6202010003400002",620000,621200,20000,1,2,0,48,3,2014,4.40848400374359,0.987959566031085,2.49457234588767
"6202010003400003",620000,621200,40000,5,6,1,28,3,2014,3.57122816053722,2.57204876532415,3.06440316396816
"6202010003500002",620000,621200,48000,13,12,1,59,3,2014,3.63054732438199,2.38791145009522,2.94963513007529
"6202010003500002",620000,621200,10000,1,12,1,60,3,2016,3.9709226645935,2.90878050395203,3.06269305185667
"6202010003500003",620000,621200,30000,1,12,1,31,4,2016,4.01702087369045,2.01824870050296,2.99905563310403
"6202010003610001",620000,621200,1500,1,3,1,63,2,2016,3.78247731340517,0.654500866331359,2.48097986855183
"6202010003610003",620000,621200,10000,5,8,1,25,5,2014,3.39798875209796,1.40001016882767,2.84299388058689
"6202010003610004",620000,621200,23000,1,9,1,26,4,2014,3.42383880555761,2.25802503205035,2.92591137392672
"6202010003610005",620000,621200,1500,1,3,0,25,5,2014,3.3947490519857,2.24405449912626,2.61246122052471
"6202020000100004",620000,621200,25000,5,2,1,44,1,2014,3.20225365526784,0.700005084413836,2.47247054107598
"6202020000200001",620000,621200,3000,1,4,1,56,2,2014,3.58989614620028,0.398021785108957,2.36833848836327
"6202020000300003",620000,621200,3000,1,2,1,46,2,2014,3.41559056479685,0.998011616281285,2.08477410791758
"6202020000400004",620000,621200,12000,1,2,1,41,4,2014,2.96380368537483,1.65400014867705,2.63597741970711
"6202020000500003",620000,621200,20000,1,8,1,62,2,2014,3.58278958514702,1.98801785079462,2.92550221230498
"6202020000600002",620000,621200,6000,1,3,1,43,1,2014,3.79273780408366,0.700005084413836,2.19017713779881
"6202020001000003",620000,621200,30000,5,5,1,28,2,2014,3.76306207090275,2.32401749876045,3.33085349957352
"6202020001100001",620000,621200,2000,1,4,1,62,1,2014,3.56736129959622,1.01595891664281,2.62744500072368
"6202020001300002",620000,621200,2000,1,3,1,48,3,2014,3.20063380521171,0.628047466547588,2.18404214500157
"6202020001700002",620000,621200,2000,1,1,1,45,2,2014,4.40023576298283,1.67592421647601,2.81188252388657
"6202020002100001",620000,621200,1000,1,6,0,37,5,2014,4.02084151281115,1.32600588247917,3.03197353825194
"6202020002300003",620000,621200,0,1,9,1,51,2,2014,3.63054732438199,2.60197821489104,2.89853746165942
"6202020002400001",620000,621200,2000,1,9,1,55,2,2014,3.22375665443131,2.25802503205035,2.5117052237419
"6202020002400005",620000,621200,16000,5,8,1,26,5,2014,3.45793507677147,1.69602831697641,2.43057685683702
"6202020002500002",620000,621200,4000,1,12,1,31,4,2014,3.7663752547518,2.03191783328561,3.28437653047612
"6202020002600001",620000,621200,20000,5,12,1,37,5,2014,3.58602928525928,2.04401655201807,3.03053836124132
"6202020002600002",620000,621200,2500,1,3,0,33,5,2014,2.79774634473216,1.64792486586428,1.93170787722493
"6202020002700005",620000,621200,30000,1,12,1,23,5,2014,4.1688188704063,3.23002568143863,3.14739406297544
"6202020003300002",620000,621200,3000,1,6,1,56,2,2014,3.58278958514702,1.60004811593587,2.62507293587033
"6202020003400001",620000,621200,0,8,9,0,26,4,2014,3.43540023016741,2.03191783328561,2.82049528518588
"6202020003400003",620000,621200,1000,1,8,0,47,1,2014,3.18804053316132,0.998011616281285,2.38501789020312
"6202020003400004",620000,621200,24000,15,12,1,48,2,2014,3.57995457164661,2.0100520502502,3.03847825933324
"6202020003700002",620000,621200,10000,2,2,1,41,3,2014,3.57995457164661,1.65400014867705,2.30963026933309
"6202020003800002",620000,621200,20000,1,6,1,40,5,2014,4.20122180782725,1.34594156655941,2.561730786879
"6202020003910001",620000,621200,500,1,1,0,33,4,2014,3.59700270725354,0.111997402446885,2.7198255100166
"6202030000100001",620000,621200,10000,8,9,1,32,3,2014,4.02691622642382,1.37201081821595,3.29078897340937
"6202030000100001",620000,621200,20000,8,9,1,34,4,2016,3.57524220331209,2.5958150970736,2.89922135650184
"6202030000100002",620000,621200,5000,8,3,0,31,3,2014,3.95386211082116,2.03191783328561,3.1356808134879
"6202030000100002",620000,621200,2500,8,6,0,33,2,2016,3.58535385342078,1.98784220182031,3.23229873919999
"6202030000400001",620000,621200,0,1,8,1,41,1,2014,2.6525284938941,1.61600703257867,2.01982458853788
"6202030000400001",620000,621200,15000,1,8,1,43,2,2016,3.38556881117271,1.34124467745354,2.38003525939338
"6202030000500001",620000,621200,7000,1,6,1,38,4,2014,3.34861116280686,2.60197821489104,2.98654784789928
"6202030000500001",620000,621200,8000,1,6,1,40,4,2016,3.61248637721992,2.36220217006282,3.01523950859954
"6202030000600002",620000,621200,15000,1,2,1,37,4,2014,3.23248306554071,0.398021785108957,1.99199351134376
"6202030000600002",620000,621200,7000,1,2,1,39,4,2016,3.82211264744505,1.29897116259057,2.37034598400557
"6202030000700001",620000,621200,4500,1,12,1,55,4,2014,3.40078944007479,2.03191783328561,3.1097838573206
"6202030000700001",620000,621200,8000,1,12,1,57,3,2016,3.77308243395279,1.34549913366864,2.66794071437018
"6202030000700003",620000,621200,40000,8,8,1,35,3,2014,3.3793207664349,1.99602323256257,2.85278140547817
"6202030000700003",620000,621200,25000,8,9,1,37,3,2016,3.79109050043118,2.33911744934599,3.03529736700755
"6202030000700004",620000,621200,40000,8,9,0,37,2,2016,3.1978402306407,2.39048144063793,2.8017838211227
"6202030000800001",620000,621200,3000,1,6,0,42,4,2014,3.98464519818598,0.628047466547588,2.86468722061265
"6202030000900002",620000,621200,5000,1,6,1,41,5,2014,3.34084311540128,1.92804238213375,2.47594346633075
"6202030000900003",620000,621200,6000,1,6,0,40,4,2014,3.79715834211662,1.37195253345241,2.65167180496165
"6202030001000001",620000,621200,10000,1,9,1,51,3,2014,2.59700270725354,1.94400129877656,2.19337215017883
"6202030001000001",620000,621200,0,1,9,1,53,3,2016,3.20200027598706,2.07906169786827,2.68246929964848
"6202030001000002",620000,621200,0,1,9,0,50,3,2016,3.38628558182902,2.66636788251167,3.54577332702285
"6202030001000003",620000,621200,20000,1,9,1,20,1,2014,3.38263395028394,3.03191783328561,3.08875427094321
"6202030001000003",620000,621200,0,1,9,1,22,3,2016,3.36438789213591,2.71985910191116,3.01943712111289
"6202030001200001",620000,621200,10000,5,6,1,49,4,2014,3.63054732438199,1.32600588247917,2.22955908344361
"6202030001200001",620000,621200,8000,1,6,1,51,4,2016,3.81918064304975,1.93918700263469,2.86916724010018
"6202030001200002",620000,621200,0,1,6,0,40,2,2016,3.39885331383982,0.703156065516976,2.19015456209834
"6202030001300001",620000,621200,20000,1,6,1,46,2,2014,4.23911145624533,1.68603455148975,3.2025988666119
"6202030001300001",620000,621200,10000,1,3,1,48,5,2016,4.22886237765457,0.327250433165679,2.25726618322632
"6202030001400001",620000,621200,1000,1,6,1,47,3,2014,2.96921691263518,2.60197821489104,2.47550263676334
"6202030001400001",620000,621200,5000,1,4,1,49,3,2016,3.38556881117271,1.28255890819578,2.41830047019418
"6202030001700001",620000,621200,5000,1,6,1,41,4,2016,3.62161083454068,2.07906169786827,3.29948766774564
"6202030001700003",620000,621200,0,1,3,1,57,2,2014,3.41341703764876,0.983982798593654,1.86141382071763
"6202030001700003",620000,621200,2000,1,6,1,59,4,2016,3.62577087988703,2.63596138382901,2.78235326795036
"6202030001800001",620000,621200,8000,1,12,1,45,4,2014,3.80039804222888,2.38791145009522,2.90365476890112
"6202030001800001",620000,621200,30000,7,12,1,47,4,2016,4.01205646171605,2.0164122543948,3.48620257850939
"6202030001900001",620000,621200,15000,1,4,1,62,3,2014,3.56736129959622,1.34401146760423,2.35318773427811
"6202030001900001",620000,621200,5000,1,6,1,64,4,2016,3.58340904181342,1.43671862971661,3.02283102363757
"6202030002000001",620000,621200,25000,5,6,1,46,5,2014,3.44195311412872,0.700005084413836,2.55621038192481
"6202030002000002",620000,621200,4000,1,7,1,24,3,2014,3.7740698184206,2.91600194816484,3.45318040496237
"6202030002000002",620000,621200,12000,5,7,1,26,4,2016,4.22470233230822,2.33911744934599,3.34884891370984
"6202030002000003",620000,621200,0,1,6,0,49,2,2014,3.58602928525928,2.03191783328561,2.88083695346878
"6202030002000003",620000,621200,2000,1,5,0,51,3,2016,4.19906827159176,1.37406918624313,2.81065486525011
"6202030002100001",620000,621200,40000,3,12,0,25,4,2014,3.20063380521171,3.54404941471242,3.06428990726148
"6202030002100001",620000,621200,15000,3,12,0,27,5,2016,3.63216883317405,3.22174591083047,2.93314249458085
"6202030002200006",620000,621200,4300,1,6,1,42,3,2014,3.37608106632264,1.68199949928878,2.50978919185362
"6202030002300001",620000,621200,1500,1,5,1,50,1,2016,4.17070770684156,1.31509263498599,2.9118598098301
"6202030002400001",620000,621200,40000,5,6,1,35,5,2014,3.7740698184206,2.57204876532415,2.88834424487187
"6202030002400002",620000,621200,2000,5,3,0,29,1,2014,3.80039804222888,0.728004435025557,2.6271539235207
"6202030002500002",620000,621200,15000,1,9,1,61,1,2014,3.20947004858801,0.683987883007491,1.99919036585211
"6202030002600002",620000,621200,5000,1,12,1,54,4,2016,4.37644435385196,1.68461658301463,3.37832719655988
"6202030002700004",620000,621200,3000,1,9,1,43,5,2014,4.02691622642382,1.37201081821595,2.69203884840309
"6202030002800002",620000,621200,20000,1,7,1,37,4,2014,4.02691622642382,1.37195253345241,2.59561484479867
"6202030002800002",620000,621200,30000,8,6,1,39,5,2016,4.20696468796146,1.73172611809146,3.29881408857877
"6202030002900001",620000,621200,3000,1,6,1,52,2,2014,3.20832836888051,1.31794221594768,2.39094769720465
"6202030002900001",620000,621200,3000,1,9,1,54,1,2016,3.63145206251774,1.62622159575625,2.91505189409295
"6202030002900002",620000,621200,0,1,6,0,49,3,2014,2.93843382527036,0.342023083885515,1.63469078893239
"6202030003000002",620000,621200,20000,1,3,0,38,3,2014,3.44088694116454,0.0559987012234423,2.3956993507103
"6202030003100002",620000,621200,800,1,2,1,48,4,2016,3.21680591593852,0.060812997365311,1.77313772377184
"6202030003200001",620000,621200,90000,1,12,1,61,3,2014,3.79822451508079,2.0299294495669,2.68939229199445
"6202030003200001",620000,621200,40000,1,12,1,63,4,2016,3.98866030894026,2.66636788251167,3.43070505595609
"6202030003200004",620000,621200,36000,15,16,1,32,4,2014,3.83725584320637,2.70193518336901,3.45306896077606
"6202030003300001",620000,621200,400,1,3,1,59,4,2014,4.02084151281115,0.700005084413836,2.31139069305908
"6202030003300001",620000,621200,4400,1,3,1,60,4,2016,3.60336191989917,0.687034593121565,2.23943316252036
"6202030003300002",620000,621200,0,1,1,0,51,3,2014,3.01421312210652,0.0559987012234423,2.11391159451116
"6202030003300004",620000,621200,9000,3,7,0,18,5,2014,3.2259301815794,2.04401655201807,3.04083943091906
"6202030003400001",620000,621200,2000,1,6,0,33,3,2014,3.39920391554224,1.37195253345241,2.72557393435681
"6202030003400002",620000,621200,10000,1,2,1,30,3,2014,3.56905463338913,1.31197706479154,2.77160254431947
"6202030003500001",620000,621200,1500,1,6,1,47,2,2016,3.62923682877875,2.5958150970736,2.8250678776042
